year,Crash Month,dayweek,co_char,roadclass,weather,lightcond,numfatal,intersectiontype,wk_zone,spdlim,hitrun_inv,dralc_inv,aid_inv,did_inv,id_inv,impnm_inv,nmalc_inv,ainm_inv,dinm_inv,speed_inv,unlic_inv,drowsy_inv,dr1517_inv,dr1820_inv,dr1520_inv,dr2124_inv,dr1524_inv,dr65_inv,dr70_inv,dr75_inv,wrongway,oppdir
2017,12,Tuesday,Ferry,City street,1,3,1,1,0,25,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,Monday,Lewis,County road,1,2,1,3,0,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017,12,Monday,Snohomish,City street,1,1,1,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2017,12,Saturday,Pierce,State route,1,2,1,1,0,98,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2017,12,Wednesday,King,State route,1,5,1,1,0,98,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,Sunday,Snohomish,Other,1,2,1,1,0,98,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2017,12,Wednesday,Snohomish,County road,1,2,1,1,0,98,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2017,12,Friday,King,City street,10,3,1,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,11,Saturday,Clark,State route,1,3,1,1,0,35,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2017,12,Sunday,King,Interstate,1,3,1,1,0,60,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2017,11,Sunday,King,County road,2,3,1,3,0,35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,Monday,Skagit,State route,10,1,1,2,0,35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,12,Sunday,Pierce,City street,1,3,2,1,0,35,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,Sunday,Yakima,County road,5,2,1,1,0,50,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2017,12,Thursday,King,City street,1,1,1,1,0,35,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2017,12,Tuesday,King,City street,2,1,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2017,12,Friday,Kitsap,City street,10,4,1,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,Saturday,Pierce,State route,1,2,1,1,0,50,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,Saturday,Pierce,County road,10,4,1,1,0,35,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2017,12,Saturday,Spokane,Interstate,10,3,1,1,0,98,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,12,Friday,Whitman,US highway,4,1,1,1,1,60,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
2017,12,Monday,King,Interstate,3,1,1,1,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,Monday,Island,State route,10,3,2,1,0,50,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
2017,12,Thursday,King,US highway,1,1,1,1,0,60,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2017,12,Friday,Island,County road,2,2,1,1,0,50,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,12,Sunday,Pierce,State route,4,3,1,1,0,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,Tuesday,Snohomish,State route,1,1,1,2,0,55,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2017,12,Sunday,Clark,Interstate,1,3,1,1,0,60,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,Friday,Adams,Interstate,2,1,1,1,0,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,Saturday,Adams,US highway,1,2,1,1,0,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,11,Monday,Kitsap,State route,1,2,1,1,0,98,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,Monday,Cowlitz,State route,10,1,1,1,0,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017,12,Sunday,King,County road,5,2,1,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,12,Sunday,Pierce,Interstate,4,2,1,1,0,60,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,11,Sunday,Snohomish,Interstate,2,2,1,1,0,60,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,10,Friday,King,Interstate,1,3,1,1,0,60,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,9,Monday,Clallam,US highway,10,2,1,1,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,11,Sunday,King,Interstate,2,3,1,1,0,60,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2017,11,Sunday,Skagit,City street,10,3,1,2,0,25,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,Saturday,King,City street,1,3,1,2,0,25,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,9,Tuesday,Stevens,County road,1,1,1,1,0,50,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,12,Tuesday,King,City street,1,3,1,3,0,98,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,Saturday,Chelan,County road,1,2,1,1,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2016,3,Sunday,Kittitas,County road,1,2,1,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,Wednesday,Clallam,US highway,1,1,1,3,0,30,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,11,Monday,Stevens,County road,1,1,1,1,0,50,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,8,Thursday,Pacific,Other,99,9,1,1,0,25,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,Saturday,Cowlitz,City street,10,3,1,1,0,35,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2016,4,Tuesday,Skamania,County road,1,1,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,3,Wednesday,King,City street,1,3,1,2,0,25,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2016,3,Tuesday,King,City street,1,1,1,2,0,30,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2016,1,Saturday,Ferry,Unknown,98,6,1,99,0,99,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2016,5,Monday,Spokane,US highway,1,3,1,1,0,30,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,3,Saturday,Spokane,City street,2,1,1,1,0,30,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2016,5,Monday,Spokane,City street,1,1,1,1,0,25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,5,Friday,Yakima,County road,1,1,1,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2016,6,Friday,Yakima,City street,1,2,1,1,0,35,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
2016,12,Monday,Yakima,County road,98,1,1,1,0,50,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2016,7,Tuesday,Yakima,County road,1,1,4,1,0,55,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2016,11,Thursday,Yakima,US highway,1,3,1,2,0,55,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,11,Friday,Yakima,County road,5,2,1,1,0,50,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,12,Tuesday,King,City street,1,1,1,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9,Friday,King,State route,1,1,1,1,0,35,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,12,Sunday,King,City street,10,2,1,6,0,20,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,7,Friday,King,City street,1,1,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,11,Friday,King,City street,10,3,1,4,0,98,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,5,Sunday,King,City street,1,3,1,4,0,30,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2016,7,Sunday,Spokane,County road,1,1,1,1,0,35,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
2016,1,Tuesday,King,City street,10,1,1,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,4,Saturday,King,City street,1,1,1,2,0,98,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0
2016,6,Saturday,Okanogan,State route,10,2,2,1,0,60,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,8,Saturday,Spokane,County road,1,2,1,1,0,30,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9,Tuesday,King,City street,1,1,1,2,0,30,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,3,Friday,King,City street,1,3,1,4,0,30,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,5,Saturday,King,City street,10,3,1,2,0,30,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,12,Saturday,King,City street,10,5,1,3,0,98,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2016,9,Saturday,King,State route,1,5,1,1,0,45,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2016,11,Friday,King,City street,1,1,1,1,0,98,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,11,Tuesday,King,City street,10,1,1,2,0,30,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2016,11,Thursday,King,City street,1,3,1,1,0,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9,Wednesday,King,City street,1,1,1,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4,Thursday,King,City street,1,3,2,1,0,30,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
2016,10,Monday,King,City street,10,3,1,1,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2016,8,Friday,King,State route,1,3,1,1,0,98,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2016,12,Thursday,King,State route,1,3,1,3,0,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2016,9,Wednesday,King,City street,1,1,1,1,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,Saturday,Spokane,County road,1,1,1,1,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
2016,1,Friday,Kitsap,City street,1,1,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2016,1,Sunday,Kitsap,County road,4,2,2,1,0,45,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
2016,1,Tuesday,Kitsap,State route,10,3,1,3,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,Monday,Snohomish,County road,10,3,1,1,0,98,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,1,Wednesday,Clark,Interstate,1,4,1,1,0,98,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,Saturday,Snohomish,State route,1,5,1,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2016,1,Wednesday,King,State route,98,1,1,1,0,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2016,1,Saturday,Grays Harbor,US highway,10,1,1,2,0,98,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,Sunday,King,City street,1,3,1,1,0,25,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,1,Tuesday,Chelan,City street,10,1,1,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2016,1,Friday,Pierce,Interstate,5,3,1,1,0,60,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,Thursday,Kitsap,County road,2,3,1,3,0,50,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,Tuesday,Thurston,County road,2,1,1,1,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
2016,1,Sunday,Whatcom,County road,2,2,1,1,0,45,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2016,1,Thursday,Grant,County road,10,2,1,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,Monday,Whatcom,County road,1,1,1,1,0,50,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2016,1,Thursday,Spokane,City street,1,3,1,2,0,35,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,1,Wednesday,Snohomish,City street,2,3,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,1,Wednesday,Whatcom,State route,2,2,1,1,0,45,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,Thursday,Whatcom,State route,1,1,1,1,0,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2016,2,Tuesday,Kitsap,State route,5,3,1,1,0,35,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,Friday,Lewis,State route,2,5,2,1,0,55,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
2016,2,Friday,King,Interstate,10,2,2,1,0,65,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2016,1,Tuesday,King,City street,2,1,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
2016,2,Monday,Pierce,City street,1,3,1,2,0,25,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2016,1,Friday,Grant,State route,1,2,1,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2016,2,Friday,Benton,City street,2,3,1,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,Saturday,Pierce,City street,2,3,1,1,0,30,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2016,2,Sunday,Yakima,County road,1,2,1,1,0,50,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2016,2,Wednesday,Yakima,City street,1,1,1,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2016,2,Tuesday,Pierce,City street,2,3,2,1,0,35,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2016,2,Thursday,Grant,County road,1,2,1,1,0,55,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2016,2,Sunday,Pierce,County road,10,3,1,2,0,40,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,Thursday,King,City street,2,3,1,1,0,25,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
2016,2,Tuesday,Pierce,State route,98,3,1,1,0,35,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,Saturday,Skagit,County road,99,9,1,1,0,50,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,Sunday,Snohomish,State route,2,2,1,1,0,55,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
2016,2,Friday,Franklin,Interstate,10,1,1,1,0,70,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2016,2,Thursday,Pierce,County road,2,1,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2016,2,Sunday,Pierce,Interstate,10,1,1,2,0,35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2016,2,Sunday,Clark,City street,98,3,1,2,0,40,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,2,Tuesday,Spokane,City street,1,1,1,1,0,35,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,Wednesday,King,State route,1,3,1,1,0,45,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,Tuesday,King,State route,1,2,1,1,0,50,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,Wednesday,King,State route,10,1,1,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,2,Tuesday,Spokane,US highway,98,3,1,1,0,45,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,2,Sunday,King,Interstate,1,3,1,1,0,60,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2016,2,Saturday,Pierce,Interstate,2,3,2,1,0,60,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,2,Monday,Grays Harbor,US highway,2,3,1,2,0,30,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2016,2,Monday,King,State route,10,1,1,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,Saturday,Pierce,County road,10,1,1,1,0,35,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,Friday,King,County road,98,1,1,1,0,40,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,Tuesday,King,County road,2,2,1,1,0,45,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,3,Wednesday,Lewis,State route,2,1,1,1,0,55,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2016,3,Monday,Clark,Other,1,1,1,1,0,98,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
2016,2,Friday,Walla Walla,County road,1,1,1,1,0,50,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,3,Saturday,Pierce,County road,2,2,1,3,0,35,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,Sunday,Franklin,City street,1,1,1,1,0,35,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2016,3,Monday,Skagit,Interstate,2,4,1,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,Thursday,Snohomish,County road,10,2,3,1,0,98,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,Sunday,King,State route,2,5,2,4,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2016,3,Thursday,Pierce,State route,1,2,1,1,0,50,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,Friday,Pierce,City street,1,1,1,1,0,35,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2016,3,Wednesday,King,State route,2,3,1,1,0,35,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2016,2,Sunday,King,Interstate,1,3,1,1,0,60,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,Wednesday,Snohomish,State route,2,3,1,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2016,2,Monday,Snohomish,Interstate,10,3,1,1,0,60,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,Thursday,Benton,State route,1,2,1,1,0,50,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,Sunday,Lewis,County road,2,2,1,1,0,50,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,Saturday,Snohomish,County road,10,2,1,1,0,35,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2016,3,Tuesday,Okanogan,US highway,1,1,1,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
2016,3,Monday,Clark,Interstate,2,3,1,1,0,60,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,Friday,King,County road,1,1,1,1,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,Sunday,Thurston,City street,10,1,1,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2016,3,Friday,Spokane,County road,1,2,1,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
2016,3,Wednesday,Pierce,City street,2,1,3,2,1,25,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,Friday,King,State route,2,1,1,1,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,3,Tuesday,King,US highway,10,1,1,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
2016,3,Sunday,Pierce,State route,10,1,2,2,0,98,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2016,3,Sunday,Grays Harbor,State route,2,1,1,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2016,3,Saturday,King,City street,2,3,1,1,0,35,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2016,3,Sunday,Franklin,County road,1,1,1,2,0,55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0
2016,3,Sunday,King,City street,10,3,1,1,0,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,Tuesday,King,City street,1,3,1,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,Sunday,Benton,Interstate,1,1,1,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4,Sunday,Snohomish,State route,1,3,1,1,0,98,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2016,4,Friday,Lincoln,County road,1,1,1,1,0,50,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2016,4,Saturday,King,Interstate,1,1,1,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4,Monday,Thurston,County road,2,2,1,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4,Friday,King,City street,1,1,1,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
2016,3,Saturday,King,County road,10,3,1,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,Thursday,Pierce,State route,1,1,1,1,0,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,4,Friday,Pierce,City street,1,1,1,2,0,25,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2016,3,Tuesday,Pierce,Interstate,1,1,1,1,0,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
2016,4,Thursday,Benton,County road,1,2,1,1,0,50,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2016,4,Saturday,Pierce,Interstate,1,2,1,1,0,60,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2016,4,Tuesday,Whatcom,County road,1,1,1,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4,Monday,Clallam,County road,1,2,1,1,0,25,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,Saturday,Yakima,City street,1,3,1,2,0,98,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2016,4,Sunday,Kitsap,County road,1,1,1,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
